sxx,syy,szz,sxy,sxz,syz,smises
1.486025246445651926e-01,5.836802192679730883e-01,4.956572995050660957e-01,3.827430321044773820e-02,-1.144353252902267221e-01,1.544203141978748271e-02,4.507108628749847412e-01
1.258912120472093776e-01,5.098448010951186493e-01,5.415726540923166965e-01,6.892504062544138090e-03,-8.016537091552389249e-02,-2.049613535033168420e-03,4.243154823780059814e-01
3.261031601267061486e-01,6.047681633230052034e-01,6.026249096320626109e-01,-2.050858109119790482e-03,-6.693551987161522332e-02,-1.927481781940323024e-03,3.008760213851928711e-01
2.862158096833968823e-01,7.755899423971844842e-01,6.770851486693107990e-01,3.200955636041880742e-02,-9.916659002720433491e-02,-4.264855848864641807e-02,4.888937473297119141e-01
1.972169599383248317e-01,4.841360149178884353e-01,4.230770454846515261e-01,2.116149669443952858e-02,-1.922450104474895394e-01,3.466979041926319949e-02,4.293664991855621338e-01
3.590784828660928962e-01,7.924879524614223403e-01,5.980752029943740000e-01,-1.545767037982251693e-02,-1.826559740685465838e-01,6.411125665628597536e-02,5.044967532157897949e-01
5.516358227183615348e-01,4.678081372404893079e-01,5.163583252639313281e-01,-3.426015284931427374e-02,-2.512964982163420208e-02,-4.301665560892038026e-02,1.275986731052398682e-01
5.076342900901801292e-01,4.262855581101560043e-01,4.734633261173312735e-01,-2.755382365867622974e-02,-1.541707332957449432e-02,-5.130514752605522949e-02,1.260668784379959106e-01
5.423047465267679668e-01,4.440112795672075952e-01,4.982894910439449321e-01,-5.959747861251011962e-03,-8.219580948382938790e-03,-2.278974802709975503e-02,9.560279548168182373e-02
5.169241467218739228e-01,4.151962551114190547e-01,4.294586476349712134e-01,-8.844951220296364686e-03,-4.541408558993037872e-03,-4.037752978758941957e-02,1.195353642106056213e-01
4.887333932548317272e-01,4.013930224336458297e-01,4.207610214217122335e-01,-9.374245983140483754e-03,-5.783332908870246827e-03,-4.053124833444869679e-02,1.077226474881172180e-01
4.990275494576114634e-01,4.457045535856725138e-01,4.421150266291469788e-01,-1.645078852947148493e-02,-7.352251422051755275e-03,-2.125856434391027935e-02,7.333118468523025513e-02
4.691658789748534009e-01,3.851148383320788793e-01,4.193196286307148690e-01,-5.570010032640604000e-03,-1.024426736487997133e-02,-1.965670386111827150e-02,8.322659134864807129e-02
4.256700226133654508e-01,3.840127057425964940e-01,4.486447647240224268e-01,3.268689272025686321e-02,2.077752700049282503e-02,-2.202234317366079733e-02,9.578937292098999023e-02
4.730144501848145278e-01,5.250651971791389094e-01,4.545549556799285962e-01,4.629861902359366788e-03,-1.789993581814412760e-02,4.043803871743991557e-03,7.131234556436538696e-02
4.060187756442076856e-01,3.962558702730087923e-01,3.967578956913038191e-01,4.807330601749890131e-02,4.369983491903788736e-02,-5.285321236050131294e-02,1.453726440668106079e-01
4.287990147160686272e-01,3.654734344284731873e-01,4.255280227913569857e-01,3.558723137130188896e-02,3.438135589477828852e-02,-4.071422551597055073e-02,1.270126849412918091e-01
4.336056688235041534e-01,4.418771045045269408e-01,4.456165999584679738e-01,4.663064292488720841e-02,4.872717483185326492e-02,-3.395508645802181036e-02,1.312190443277359009e-01
