sxx,syy,szz,sxy,sxz,syz,smises
-2.956927035422282288e-02,-1.098335937909111104e+00,9.776200475689169611e-01,-1.527433111964336954e-01,-1.957535533365255542e-01,-5.123460491125904348e-02,1.850937008857727051e+00
-1.065924881037997873e-01,-9.519186794696461451e-01,1.160747222730234451e+00,-4.968784616993885198e-03,1.742884423509117112e-02,2.295555711319579098e-02,1.842446208000183105e+00
-9.243698454615491278e-02,-9.583328466054884531e-01,1.017025264390029715e+00,-7.889035769807446058e-03,-1.357341738425871525e-01,3.411538836246742756e-02,1.732140421867370605e+00
-6.734380610634538300e-02,-1.336650651455621341e+00,1.235197394232750989e+00,-8.781188379985306602e-02,-8.428919913425562960e-02,-1.222001586988896160e-01,2.247292518615722656e+00
9.284129948599027793e-03,-9.710967959704833730e-01,8.590257950231708906e-01,-3.583731578478591834e-02,-3.591481236288059931e-01,4.535136263915064136e-02,1.706828474998474121e+00
3.043377988939094392e-02,-1.393744324306728899e+00,9.907406749587723827e-01,-8.020056691577619190e-02,-3.501583980755692549e-01,9.657701884234581868e-02,2.175599098205566406e+00
-7.491125855651226129e-02,-7.806803942039721722e-01,8.169935540193210555e-01,6.374067583333095643e-02,4.358942563354389378e-03,7.744618133666962556e-02,1.397613167762756348e+00
-6.610253078285935335e-02,-7.511035980361008280e-01,7.906361991464821992e-01,4.269032384744725350e-02,2.549791551384271091e-02,7.237661886221433138e-02,1.346561431884765625e+00
-9.502967998425530805e-02,-7.392635194714217706e-01,8.277626116734970729e-01,1.058269887694040720e-02,2.708760365257303557e-02,2.691181134134341957e-02,1.365938067436218262e+00
-6.611798690364940889e-02,-7.599669989446713458e-01,7.821355817089076234e-01,2.971863270832223770e-03,1.046654873617089941e-02,-2.234559706776586586e-03,1.337867975234985352e+00
-5.279316113897566942e-02,-7.613948940900565621e-01,7.777550981197290936e-01,-1.609441598688932107e-02,1.445910442061271520e-02,-1.652080395277683370e-02,1.335169553756713867e+00
-4.105594036891170584e-02,-8.063365601967371621e-01,7.817995143803122549e-01,1.862881961508239953e-02,2.103009701002018714e-02,1.809355119014541616e-02,1.376884460449218750e+00
-5.851913921874282720e-02,-7.329587338545041630e-01,7.763454218949021879e-01,1.550286441744258689e-03,9.110607870569283062e-03,7.270664275815186262e-03,1.309713006019592285e+00
-2.640803894165115462e-02,-7.330909353344037260e-01,7.896811491311723774e-01,-3.586021628663314115e-02,-1.099890150760596957e-02,-6.449188602378429919e-03,1.321538567543029785e+00
-6.426899199885043046e-02,-8.095976181178825559e-01,7.361754726520497449e-01,1.056723196152486652e-02,-3.958158127621028144e-02,1.043075193791777842e-02,1.340963006019592285e+00
-2.367805214862500271e-02,-7.568591144148729688e-01,7.581064165181283787e-01,-5.652180210155890311e-02,2.499995379486945335e-02,7.503868487051363993e-03,1.316646933555603027e+00
-5.178691907226617985e-02,-7.012397595198398559e-01,7.884098690079011096e-01,-3.143336722295431845e-02,6.245310344724469900e-03,-3.529133300987262467e-02,1.296227335929870605e+00
-2.816713327197496383e-02,-8.098695291845026123e-01,7.889472495300450250e-01,-7.363679165127129389e-02,3.699084348430300290e-02,1.203206092964225968e-02,1.392221689224243164e+00
-3.008136616826116022e-02,-7.344184483180010714e-01,7.864453530535260306e-01,-3.813492115476613264e-02,-5.402639374722964342e-03,-4.167345117143718587e-03,1.320007205009460449e+00
-4.788177415877035992e-02,-7.086752948311340061e-01,8.095069567457796600e-01,-6.427351286935926999e-02,-7.873595363766658015e-03,3.795890136477986926e-02,1.324848055839538574e+00
-2.212323224525408749e-02,-8.217829250265311636e-01,8.029152557683483238e-01,-4.090362403741923739e-03,-5.999020602137446548e-03,2.872114782328429733e-03,1.407152056694030762e+00
-3.084297700125474342e-02,-7.781613949251099394e-01,8.087574095890146531e-01,-5.584754856071169615e-02,2.182856069169515634e-02,-2.907930502796808505e-03,1.379011988639831543e+00
-1.417157733991924844e-02,-7.954180512602286868e-01,7.879814043475873442e-01,-1.040596659177192990e-01,1.324710209149315872e-02,9.605363455638323000e-02,1.393257021903991699e+00
-4.419973042656248630e-02,-7.686114699252426519e-01,8.010727223199869407e-01,-2.248581018529925007e-02,-8.512086215738984274e-03,-6.407424744849305387e-04,1.361366391181945801e+00
-4.394826992246510244e-02,-8.087148550115879075e-01,7.880402774465830040e-01,-2.432975227527115619e-02,-2.222749858386565379e-03,6.751957572017065062e-03,1.383935451507568359e+00
-3.611800314574553639e-02,-7.114715334424018822e-01,7.912870109126372009e-01,-6.003187252542811769e-02,-4.083344686514279315e-02,4.395315167025882347e-02,1.311907649040222168e+00
-3.902060097813327133e-02,-7.712050352045104473e-01,7.753654114736363567e-01,-2.135168864802988384e-02,-2.454984726497297549e-03,2.554854235034092688e-02,1.341246962547302246e+00
-4.327542129015246597e-02,-7.410481458849429437e-01,7.635646393072683669e-01,-3.602992137389984112e-02,-1.442520497598477050e-03,4.229468945439878586e-02,1.307721614837646484e+00
-5.467647383353804735e-02,-7.371001009269291249e-01,8.056877391176512360e-01,-3.624858359555574450e-02,-7.561585047571659293e-03,2.593656035152969511e-02,1.341339945793151855e+00
-5.260591764839101653e-02,-8.150103580511663948e-01,6.978155105815549986e-01,1.355060562731623180e-03,1.012236864563647032e-01,1.710611047803561532e-02,1.322172284126281738e+00
-3.026924331366943194e-02,-8.378451197846324972e-01,6.100667246383836284e-01,3.287254213693008992e-02,1.960568752289751637e-01,-1.816899637654413591e-02,1.303409337997436523e+00
-9.183475022320650161e-02,-8.577775499081937705e-01,8.088689602071477136e-01,-7.282984277005104777e-03,1.333314192672228060e-01,-5.353130037185452848e-03,1.463352322578430176e+00
-3.823089018052411997e-04,-8.158078388784189006e-01,8.268364125296020495e-01,-1.728197934292113880e-02,-4.160125992094419398e-03,7.079029776899878335e-03,1.422969818115234375e+00
-7.595499923374687823e-02,-8.451708887297167960e-01,8.471119582960441319e-01,-1.330638808941660926e-03,2.207900950959014799e-02,1.764410400621960195e-03,1.468080520629882812e+00
-9.156027820578704901e-02,-8.616820672954341731e-01,8.147149922485708018e-01,-8.880824300567333879e-03,1.294752920612958769e-01,4.903988518581011216e-03,1.470702290534973145e+00
-1.658050055552549862e-02,-8.741974434460929588e-01,6.014799526334037028e-01,-4.088705932278113094e-04,2.218563503306130724e-01,-2.348568668620245811e-02,1.340477705001831055e+00
-5.767926134344403266e-02,-9.267578013921762281e-01,8.355480461244193524e-01,-1.371387653520714873e-04,6.828814732688653910e-02,-1.684542297747045579e-03,1.530828356742858887e+00
-3.557979974568802051e-02,-8.743898254493672750e-01,7.054587556595148801e-01,-3.756551321017570499e-03,1.978091547499079006e-01,-5.839851882612942871e-03,1.411333084106445312e+00
-4.248712018092538900e-02,-7.927318693052766152e-01,7.646702124921310739e-01,-8.959363972975089739e-04,2.919594119315034597e-03,-1.042280332979105342e-02,1.349181056022644043e+00
-4.564785450787648552e-02,-8.287513833811812614e-01,7.896754160793895139e-01,2.423063301423142996e-03,1.452258481983130598e-03,7.587489852657276594e-03,1.401912093162536621e+00
-3.315636106556519441e-02,-8.307570752272963599e-01,7.281370980953303373e-01,6.146022190808356211e-03,-3.420211246395397399e-03,2.678931933089199677e-02,1.351016044616699219e+00
-2.791563620579892713e-02,-8.401592456953650423e-01,9.066501496319333553e-01,6.629753573145183432e-02,-2.956555155253716080e-02,-7.397428104433828935e-03,1.519282937049865723e+00
1.081073163773677570e-01,-7.960166019075023414e-01,2.948408315398555191e-01,-1.165242693706070596e-03,8.853640860250597266e-02,1.794511639944294454e-02,1.022558569908142090e+00
-3.005454401693355426e-02,-8.318275668369241593e-01,9.813618406342268230e-01,1.466989627269675023e-01,-5.306700222198062165e-03,-1.181597033688043703e-02,1.594300627708435059e+00
-6.605704938849904506e-02,-8.234132683277357589e-01,7.828713667612616778e-01,1.991188231134947192e-03,2.613505552243232388e-03,-7.760871945168568327e-03,1.391913175582885742e+00
-1.207879484802125425e-01,-8.154242697252760408e-01,1.227051498301453325e+00,1.631103134097312557e-01,-8.887482823282673305e-02,-4.693298737244053220e-02,1.829089522361755371e+00
-6.918616955543595293e-02,-7.326837682522165940e-01,9.290199665238484394e-01,1.898219792714636589e-01,-1.214520519681421135e-01,-8.125792430997656746e-02,1.507019996643066406e+00
-1.392918916514634953e-01,-5.243864427043688492e-01,8.000417224181943787e-01,1.861012218540884777e-02,-8.921591015434547287e-03,9.976569644852675833e-02,1.193111538887023926e+00
-9.513676593610329024e-02,-6.710047359332976802e-01,7.700503208977448333e-01,-1.137100301323914434e-03,-1.862637817922606701e-02,9.374289133233165705e-02,1.267207145690917969e+00
-8.819080529578517125e-02,-7.437310566609126594e-01,8.031057053095057574e-01,-3.975085743449417036e-02,1.119176304576628526e-02,5.080109094198938940e-02,1.349548697471618652e+00
-9.314763324568064995e-02,-5.601574472410483230e-01,7.705302811236910410e-01,-7.196814265062029259e-02,-1.437782256650414064e-02,6.828433586655122123e-02,1.182171940803527832e+00
-9.763691465494768462e-02,-6.389726839812496229e-01,8.066151537444856690e-01,-6.103812691161058374e-02,-1.384720084840111720e-02,7.276626851875422908e-02,1.275875091552734375e+00
-9.345487885255365779e-02,-6.594871601331578903e-01,7.899345735209664099e-01,-6.184618995120529095e-02,-1.072355974838808991e-02,4.611269341658654625e-02,1.272397518157958984e+00
-9.430011492255886696e-02,-6.935660190959003213e-01,7.753933284572516182e-01,1.367901151465202893e-02,-1.206026755676155304e-02,9.123146206234611366e-02,1.289430618286132812e+00
-1.971191688004603898e-02,-8.225298426376793648e-01,6.868112004974997742e-01,-6.924576640521320874e-03,2.773679279114866364e-02,3.756332772407418308e-02,1.310567021369934082e+00
-2.101754771400201477e-02,-8.063496180656047896e-01,6.990205856096552983e-01,2.586256974025358518e-03,1.811481259776619168e-02,1.018479068425319142e-02,1.304601907730102539e+00
-2.800219800475050452e-02,-8.395144521464422693e-01,7.479825191179176880e-01,6.361192942639831531e-03,2.097723416807170324e-02,-3.803483640645990982e-02,1.377028346061706543e+00
7.771906128298575189e-03,-7.966276230805324765e-01,5.276671667592019999e-01,-2.210342689946765554e-02,4.107783620573305511e-02,-8.034041413988972369e-02,1.166809678077697754e+00
-1.202537422423436975e-01,-4.493427257892780302e-01,7.638862222658713286e-01,-6.173263209371316479e-02,1.615787613255592267e-02,7.466507801068764105e-03,1.092404246330261230e+00
-2.639529253073402346e-02,-8.468814384062549605e-01,7.283001394393682215e-01,4.493865596398761856e-04,2.841344244862879093e-02,-5.594864756303468377e-03,1.365465641021728516e+00
1.724864143543164419e-02,-8.628124940072383620e-01,5.449877503165388992e-01,-4.882989825564770098e-03,1.107082770510482012e-01,-8.678760596630506752e-02,1.255745053291320801e+00
-5.545851024513169525e-02,-8.255393139783524514e-01,7.998394571285853960e-01,7.056431904745997900e-03,5.523149054113001000e-02,5.926698720969058969e-03,1.411599755287170410e+00
-7.984699542037826392e-02,-6.444314547603136045e-01,8.013218134311627106e-01,-2.961986320562888866e-02,5.672549592881570048e-03,-1.976592900473288575e-02,1.263569951057434082e+00
-4.402720960691591801e-02,-8.267486300183398695e-01,7.603191850826365172e-01,-9.497942913653835417e-03,2.623911128593515302e-02,-9.544254481780723234e-03,1.375432491302490234e+00
-2.100947630230951685e-02,-8.295414050176774801e-01,6.842202865294236824e-01,4.018157606682114247e-02,9.679477407506172082e-02,-1.515607479549273100e-02,1.324731707572937012e+00
-5.077702442661200660e-02,-7.657492973296897709e-01,7.871416866400867685e-01,-1.850587951909898540e-02,1.011255021374391633e-02,-2.766429522505099020e-02,1.347594857215881348e+00
-3.154855879726331525e-02,-8.313576810179835741e-01,7.946147592140431204e-01,4.903021839961311384e-02,3.243892504400757576e-02,-1.688292374283086386e-02,1.412174701690673828e+00
-4.607815363773885842e-02,-8.240164437196793035e-01,7.717837272325375197e-01,-1.248889496583370853e-02,2.412582949253131229e-02,1.436205371194133364e-02,1.383172035217285156e+00
-2.698664963111484585e-02,-8.349598260199690980e-01,7.374232728380518687e-01,3.537693684550231865e-02,7.120488534747874965e-02,3.897478579924725656e-02,1.370506525039672852e+00
-3.273880623545730173e-02,-7.515626687036736087e-01,9.688657889373581966e-01,-1.080097290340062133e-01,-8.996188957142690207e-03,-2.105797814961921435e-02,1.508796930313110352e+00
-1.059706682075844952e-02,-7.575953847264483842e-01,8.465986641811894531e-01,-1.169829151310516069e-01,-2.816924763147787836e-02,-7.497725218848447400e-03,1.405958414077758789e+00
-4.600790114673741771e-02,-8.326631400730230004e-01,8.128376950070458351e-01,-3.079975144144755581e-03,-5.773940811889281474e-03,8.179372716794629152e-04,1.425548315048217773e+00
-3.985209447730300725e-03,-7.179687580767453170e-01,8.037882193581146195e-01,-1.113632476290099815e-01,1.141499971201412507e-02,-4.033742835560513891e-03,1.332911252975463867e+00
5.878248132258191358e-03,-7.292442323672301274e-01,7.771452971974341928e-01,-1.053526752993302895e-01,9.652878666549074768e-03,1.987608410409687915e-02,1.317951440811157227e+00
2.425899499929542319e-02,-7.228537452451019307e-01,7.746878746395938764e-01,-8.318264943196140848e-02,-1.372299080796389546e-03,-3.836523103093829584e-03,1.304907560348510742e+00
2.094401179015889514e-02,-7.207403539481507249e-01,7.927972057124894611e-01,-8.355116473357743212e-02,-1.456876158263116332e-03,4.668794142174715125e-03,1.318839907646179199e+00
