sxx,syy,szz,sxy,sxz,syz,smises
8.442498000582353279e-02,6.929982701660895861e-02,6.825024426774120578e-02,1.076543107383457279e-02,-2.971293192166750419e-02,5.692236058679762262e-03,5.778589844703674316e-02
7.549382834854052871e-02,7.368086309262930622e-02,6.894785291846476649e-02,3.980680627694951901e-03,-3.085788541451237044e-02,1.297888726999607296e-03,5.425391346216201782e-02
1.208068097289486664e-01,8.835496480730849200e-02,8.303681950863130157e-02,-8.221693150215186180e-05,-1.989902634917269791e-02,-3.488391397217266324e-04,4.941950738430023193e-02
8.625446327267938251e-02,7.704203252456952311e-02,7.247954947695428585e-02,9.810369537486963998e-03,-2.938422073989443301e-02,2.707122345801300095e-03,5.521530285477638245e-02
1.322950121010330604e-01,7.289992349169834018e-02,6.255161777481277330e-02,9.436369517662787643e-03,-5.190385184721801187e-02,3.321264552671584699e-03,1.123910993337631226e-01
1.259810296858993595e-01,7.877408198313085030e-02,6.286007582547832595e-02,-9.570364777194236743e-04,-5.412933089151698851e-02,4.689880248425020576e-03,1.099622175097465515e-01
2.640684157750126659e-01,7.164598533420891979e-02,7.730634207307264527e-02,-3.764118608699621848e-03,-2.768348333050314226e-03,-5.549087612140601519e-03,1.900713741779327393e-01
2.534837078043797876e-01,7.250528719131618671e-02,7.589470417119212331e-02,-2.973716711373806162e-03,-1.515900237284607040e-03,-3.815103757913613624e-03,1.795225739479064941e-01
2.567464982596781020e-01,7.520237921402672665e-02,7.779107438667592911e-02,-1.901485791766902868e-04,3.025593553380497979e-05,-1.263754674915104018e-03,1.802773028612136841e-01
2.613647868807060792e-01,7.531913684663893438e-02,7.758160043678838380e-02,-1.295126472201704130e-03,1.715479527141864236e-03,-2.362339208646799249e-03,1.850075274705886841e-01
2.535230047126280084e-01,7.200878272930849588e-02,7.380927215358061566e-02,-2.277713266437300828e-03,-4.320734075887906755e-04,-2.944563109213065542e-03,1.807373166084289551e-01
2.539245586374057062e-01,7.287656725667307489e-02,7.392135719531864324e-02,-9.077292120256454360e-04,2.910906904480008899e-04,-1.986210506228045999e-03,1.805681884288787842e-01
2.504188579958841476e-01,7.221656961199210412e-02,7.371721773152754842e-02,-9.118776219573762913e-04,-4.970856868697468185e-04,-1.243202412031291573e-03,1.774789094924926758e-01
2.427952463309377973e-01,5.856230277396620720e-02,7.029145222553420669e-02,6.699655714539713529e-03,2.502684174889826391e-03,-4.499663834733831635e-03,1.792557984590530396e-01
2.442644152621152309e-01,7.574752788197121334e-02,5.536329806076881188e-02,6.765083918368075024e-04,-3.840824071442724627e-03,2.139666188878843259e-03,1.797440052032470703e-01
2.373006968072844391e-01,6.455652053396672418e-02,6.333184162822463881e-02,9.722011850951162854e-03,7.702355764889809615e-03,-9.735944194284236117e-03,1.754978746175765991e-01
2.453087942017214695e-01,6.269661247306640428e-02,6.924790745230817446e-02,8.576653857131671249e-03,3.933792483765951101e-03,-7.052104697589794101e-03,1.805826127529144287e-01
2.304074310712677376e-01,6.432447037658856059e-02,6.522972888738121089e-02,5.021011478026969274e-03,6.505261553438617013e-03,-6.949374976554626576e-03,1.666778028011322021e-01
2.399396627527143888e-01,5.959338637103998859e-02,7.005237039422154699e-02,6.757435610614108759e-03,4.118458719410843585e-03,-5.846840574550211077e-03,1.761770695447921753e-01
2.615980398367069304e-01,6.146238876701769216e-02,7.628930113013221437e-02,2.107550603195707667e-02,1.562996880519206336e-02,-1.114410579044433462e-02,1.993607580661773682e-01
2.440087962090193574e-01,6.084850954139046919e-02,6.661938183571088079e-02,6.795197415269092767e-04,6.673062119706641088e-04,-2.011976489247447632e-03,1.803853213787078857e-01
2.407044046838459073e-01,6.857821355112721229e-02,7.508638247690169187e-02,9.315104602391582195e-03,6.756566123008002529e-03,-8.141913427728145192e-03,1.707210987806320190e-01
2.051177171666026811e-01,5.609276489920294456e-02,5.716459878888129065e-02,9.544749050250843359e-03,3.105104685534962328e-02,-1.378584486506626364e-02,1.605796217918395996e-01
2.458521737721921230e-01,6.458761900737386430e-02,7.310426476797637907e-02,3.493199437105505220e-03,1.006739043778902580e-03,-3.945072566452312128e-03,1.774033457040786743e-01
2.554754818652247295e-01,7.433040913416461004e-02,7.424570109418682229e-02,3.423162030901256807e-03,2.247690240499725274e-03,-5.371365823429907066e-03,1.815647333860397339e-01
2.384027219468479175e-01,5.761385652120376566e-02,6.665663763602647229e-02,9.466055464203969663e-03,7.386836973849304940e-03,-6.770402348418904856e-03,1.780493855476379395e-01
2.444504280477083069e-01,6.231565443294023038e-02,6.617423025331767295e-02,3.276202389501061806e-03,3.608280425991876057e-03,-4.448600725575635635e-03,1.805984824895858765e-01
2.536532608907576813e-01,6.821025546928211059e-02,7.171343697978449505e-02,3.194733650419937909e-03,2.268733947883252132e-03,-4.335272430824868226e-03,1.839950680732727051e-01
2.573944317458982667e-01,7.115655126257766638e-02,7.532005502436359134e-02,1.946765370882180260e-03,6.352329999082732652e-03,-6.122468205654298980e-03,1.848549693822860718e-01
2.399023636985964936e-01,8.132946445739960839e-02,5.508762835434757865e-02,-1.261286868807405710e-03,2.329035376824030099e-02,1.967771832122834283e-03,1.778734177350997925e-01
2.110815672320659753e-01,6.895527477550326967e-02,4.198644256752068205e-02,-4.458689965950382236e-03,3.106609269791360886e-02,3.241491295311474050e-03,1.665732562541961670e-01
2.095529300928148098e-01,7.938403018966419533e-02,5.491489956414375567e-02,-8.553245412301562585e-04,2.096104408339104913e-02,3.772080586785239026e-03,1.486296653747558594e-01
2.087320899298472088e-01,6.490384092656899251e-02,8.239131221533917138e-02,2.350169439666117358e-03,-4.577266200714815618e-04,3.394864010606919464e-03,1.361211091279983521e-01
1.990570857253701198e-01,8.642277213054699869e-02,7.280236140176157833e-02,1.367090706924435064e-03,1.426149225585007785e-02,3.057700946362333118e-03,1.226782575249671936e-01
1.999506221320002108e-01,7.655831741626908937e-02,5.555878244499159319e-02,-4.697354784151328011e-03,4.009206021236733086e-02,4.395390818778683630e-03,1.523289084434509277e-01
2.369430906981799811e-01,8.463919134442152159e-02,5.605203567526965969e-02,3.570167440197552847e-03,2.302830068381211612e-02,-1.473512785555803305e-03,1.732145994901657104e-01
1.750895606405567517e-01,8.323992567126015096e-02,5.906536758620521688e-02,-2.335533329209174992e-03,2.779476062058261823e-02,-5.233923303192914919e-03,1.168648004531860352e-01
2.233084381539422736e-01,8.012202639287832606e-02,5.296823909993426949e-02,4.041837629084971129e-03,5.006087058372944015e-02,-5.260472605270531156e-03,1.810470372438430786e-01
2.504781998016608058e-01,7.644014379767105627e-02,7.638295783510283543e-02,6.447826294934629922e-04,-7.194030661273954127e-04,-1.187368354772009411e-04,1.740748137235641479e-01
2.498128393522046076e-01,7.581896594812614909e-02,7.599852040400359443e-02,-2.128813173749419978e-04,-1.914278413929291611e-04,-2.214397338449556197e-04,1.739052981138229370e-01
2.519872884869064911e-01,7.504193149386523265e-02,7.390474956189199696e-02,-5.695098383007649034e-04,5.053575046017866855e-04,6.235926836239441984e-04,1.775248646736145020e-01
1.873783229811604167e-01,6.389482023279853540e-02,7.920985030970974228e-02,-3.685700904819972507e-02,-1.578326710026961566e-02,-2.932151395023766330e-03,1.357940286397933960e-01
2.583049373249836633e-01,7.867327078283804787e-02,6.511986197145547273e-02,-2.355253140960200837e-03,5.337906977515158996e-03,2.401854186924006363e-03,1.870969831943511963e-01
2.205706925335114699e-01,5.984089530438195526e-02,9.137753743981053001e-02,-4.538865490198783215e-02,9.428083012939286658e-04,-2.430243899001926187e-03,1.672140061855316162e-01
2.408593326161888315e-01,6.802993380191940664e-02,5.626163224725003187e-02,1.298560614306712034e-04,9.057881327528817755e-05,-2.199659881410688002e-03,1.790446639060974121e-01
1.245521245423591855e-01,6.651687925059410200e-02,7.626308518380295332e-02,-5.101323755619763256e-02,-2.512521444472293544e-02,-8.413214185092521193e-05,1.122424006462097168e-01
1.627808762219721261e-01,5.113658043904780598e-02,7.327702128382772295e-02,-5.728479235454902313e-02,-1.545803313262290694e-02,-7.884834819634149033e-03,1.457079350948333740e-01
2.750636234150751758e-01,7.434198904796089635e-02,7.933192844591868687e-02,-6.468848959821245186e-03,4.556228523140260986e-03,-6.495044409416091472e-03,1.990649551153182983e-01
2.540647028996997903e-01,7.499932595315095263e-02,7.405123102796122569e-02,1.154543292626806746e-03,2.068209579939513131e-04,-2.201624184958191240e-03,1.795932799577713013e-01
2.674573970134691558e-01,7.920160403722922848e-02,7.988313333287858087e-02,-5.726230525187113538e-04,-2.022742806537323156e-03,-3.036921233861364887e-03,1.880248188972473145e-01
2.593517976176676898e-01,6.239814479066282948e-02,7.252645117132197616e-02,1.556259032597179237e-02,9.008417230104441911e-03,-8.254294224021057474e-03,1.951229274272918701e-01
2.658747383566569811e-01,7.089619871065647172e-02,7.847664157353242964e-02,3.182762839027436508e-03,2.632278031939711341e-03,-5.969912891923300803e-03,1.917137652635574341e-01
2.659091011751859024e-01,7.682226116895343737e-02,8.152208267891780658e-02,8.482396305317512495e-04,-3.066761593953276632e-03,-1.834775782654436780e-03,1.868895888328552246e-01
2.633447270005601637e-01,7.710521303170900231e-02,7.727891294202358929e-02,-5.237529478597444110e-04,1.121968475265642910e-03,-2.606308719950466320e-03,1.862197965383529663e-01
2.499930505318518348e-01,7.205078068944278935e-02,6.792617873723896804e-02,1.609993513186720217e-03,5.940916751609097955e-03,-4.786138301916625058e-03,1.805458068847656250e-01
2.595601964673391882e-01,7.364111331486920820e-02,7.063492917725339160e-02,1.733153230567487059e-03,6.330026051202418923e-03,-4.220115470294539400e-03,1.879268437623977661e-01
2.609150208901201973e-01,7.809930050954087821e-02,7.224034753154279231e-02,1.275291509349776344e-03,6.452012841952421002e-03,-4.701632684395398720e-03,1.863413602113723755e-01
2.628063234514949054e-01,7.144428424769558306e-02,6.230228957372371812e-02,5.564093760588899144e-03,7.171954595002260485e-03,-9.882726246176518070e-03,1.974655091762542725e-01
2.556338113264068901e-01,6.548292959808746372e-02,7.859242093698248777e-02,7.266270394232090570e-03,-5.028783906235998510e-05,3.271517833103443698e-03,1.844639480113983154e-01
2.512448702241993903e-01,7.636840876536722666e-02,6.999811190490740076e-02,2.039329572008923182e-03,5.751793464538770134e-03,-5.768737490079854646e-03,1.787398457527160645e-01
2.491047804319291292e-01,7.423182226074664936e-02,5.904914473743513859e-02,8.913207041921215878e-03,1.459342158279072939e-02,-7.396827620071040436e-03,1.857618987560272217e-01
2.378193516869095137e-01,7.562005336253541099e-02,6.658258320483817494e-02,-4.279207980105236703e-03,1.174227820355358901e-02,7.648657687308561305e-03,1.688201576471328735e-01
2.526520443291666584e-01,7.347877714037384655e-02,7.682354952812435467e-02,1.632850604588407693e-03,-3.880309811096081980e-04,1.417788224233273780e-03,1.775652915239334106e-01
2.477928905781408009e-01,7.758059453301680009e-02,6.412490287758618179e-02,-3.575447675652323846e-03,1.174603475154075913e-02,7.809742641558722540e-03,1.791056692600250244e-01
2.246163521852613254e-01,7.096012561539326302e-02,5.489799190870266188e-02,-7.491063405009717666e-03,1.830309546909462265e-02,9.254311637885266617e-03,1.666330099105834961e-01
2.575962525985356910e-01,6.651376476427850459e-02,7.222870603725972671e-02,3.154490070130437727e-03,-3.280720802878535347e-03,4.102317194221650337e-03,1.885889172554016113e-01
2.446324629280680618e-01,7.178243726466183861e-02,7.287408034404468937e-02,-7.953085404865604946e-03,7.779866668589582868e-03,1.010692646549053719e-02,1.742624938488006592e-01
