sxx,syy,szz,sxy,sxz,syz,smises
-7.761972568349445600e-02,2.285480893572914285e-01,-8.398672911294773336e-01,6.203849128325986118e-02,1.508822913802696508e-01,3.251531039099198744e-02,9.955652952194213867e-01
-2.581179787993975738e-02,2.683652965188826345e-01,-1.074522384193645541e+00,7.551267163651819922e-03,-3.489977093816132303e-02,-4.042803124146367860e-03,1.224220037460327148e+00
-4.133890629376893444e-02,2.319028614606751804e-01,-9.141034894268409428e-01,5.609819857573896708e-03,9.369271759139352618e-02,-1.708742495761344724e-02,1.049838185310363770e+00
-4.893403687629738208e-02,3.199334465860633747e-01,-1.050777433747843936e+00,2.964803432467638319e-02,7.032799948440757176e-02,1.699663865775362104e-01,1.270213246345520020e+00
-5.816618999555223102e-02,1.794360569932278437e-01,-7.625413984477920071e-01,2.371556346223471085e-02,2.715559262629409498e-01,-6.782086268547955765e-02,9.780974388122558594e-01
-6.878725416950942639e-02,2.530447382086349339e-01,-8.030215316785865864e-01,3.566504698500155141e-02,2.435463611256556138e-01,-1.551741740511982937e-01,1.064412236213684082e+00
1.183842547026224268e-01,1.062175247697296765e-01,-8.176230887946740467e-01,-1.064124169580821233e-02,1.791970770255805687e-02,2.039801639891224150e-03,9.306907057762145996e-01
9.786933674261710792e-02,1.090101935703570168e-01,-7.912254330774284306e-01,-6.221156659849028103e-03,-4.462344745781375056e-03,2.270929549177052448e-02,8.956795930862426758e-01
1.102592551599771986e-01,1.071395703174640168e-01,-8.206450042924811061e-01,3.679775490410733111e-04,-6.968530376753660077e-03,1.066262756290879340e-02,9.296104311943054199e-01
9.095719917595163073e-02,1.051283297388972415e-01,-7.588845593028951120e-01,4.957921071219054641e-03,3.982674175008472407e-03,4.642961428118037165e-02,8.608504533767700195e-01
8.423738014388787443e-02,1.083156965136707894e-01,-7.643895912620688460e-01,1.148770112333095256e-02,-3.498595675704284369e-03,5.042951169086054564e-02,8.655882477760314941e-01
8.541798596935529231e-02,1.120391672433665442e-01,-7.652425524078415586e-01,3.095561399710643636e-03,-4.517548150072765549e-03,1.028218797467678365e-02,8.645141720771789551e-01
9.109424016868650220e-02,1.007385786157179997e-01,-7.714059901972333266e-01,1.756506220938602175e-03,3.264451850461042980e-03,1.407209487514829091e-02,8.677287697792053223e-01
1.009004471582547469e-01,8.493798663745810718e-02,-8.073875936977585877e-01,1.169703038012459562e-02,-8.882719736414048523e-03,1.721611932825567112e-02,9.012656807899475098e-01
