fx,fy,fz
-1.320656542873217987e+01,-6.745598287881433563e+00,-5.429423655750004230e+01
-6.791178087609121228e+00,1.321794542573087483e+01,-1.086287799882061620e+02
-1.316512471637689430e+01,6.748204872299197632e+00,1.085848824491465763e+02
-6.803785180941003041e+00,-1.323388367083417805e+01,5.441442991779706517e+01
1.313866440743439234e+01,6.770529653644801193e+00,-5.433997355224874326e+01
6.761376983001210483e+00,1.318281218904345309e+01,5.435110265004534824e+01
1.311617468627143168e+01,-6.709584732368153226e+00,1.085334711270500065e+02
6.700711237912769569e+00,-1.311997868014278978e+01,-1.085934908494000410e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.029803778103021017e+01,0.000000000000000000e+00,-1.625630161343164275e+02
-2.157353189758656953e+01,0.000000000000000000e+00,-1.613378917992754680e+02
-2.305005188446556730e+01,0.000000000000000000e+00,-1.594294121887163556e+02
-2.463342513822927771e+01,0.000000000000000000e+00,-1.575489619211544152e+02
-2.489406311641132774e+01,0.000000000000000000e+00,-1.566444080830777921e+02
-2.433462323048013687e+01,0.000000000000000000e+00,-1.572329668541443368e+02
-2.239264791315048697e+01,0.000000000000000000e+00,-1.583183419862616290e+02
-2.114173970928676383e+01,0.000000000000000000e+00,-1.613988119601433482e+02
-2.000915519904176776e+01,0.000000000000000000e+00,-1.624196753400639466e+02
-1.979045007193066397e+01,1.961944585685012399e+01,0.000000000000000000e+00
-1.849718607333404208e+01,1.822638871219445633e+01,0.000000000000000000e+00
-1.654067565998992961e+01,1.606208358538130909e+01,0.000000000000000000e+00
-1.451634942403834927e+01,1.425241056578006038e+01,0.000000000000000000e+00
-1.358815696360012026e+01,1.359162471054074572e+01,0.000000000000000000e+00
-1.435661269064928902e+01,1.448531331613384054e+01,0.000000000000000000e+00
-1.621965659964710227e+01,1.671721294067220853e+01,0.000000000000000000e+00
-1.813656451235322464e+01,1.829074044584038816e+01,0.000000000000000000e+00
-1.950667769304690324e+01,1.982609588475804685e+01,0.000000000000000000e+00
-1.995718354504468905e+01,0.000000000000000000e+00,1.624675835426380957e+02
-2.132507141400456163e+01,0.000000000000000000e+00,1.608279973506703868e+02
-2.266331197858320934e+01,0.000000000000000000e+00,1.587073754192283559e+02
-2.452843415758622569e+01,0.000000000000000000e+00,1.562054997528121021e+02
-2.477821755343702037e+01,0.000000000000000000e+00,1.567440085481295284e+02
-2.397910427533764022e+01,0.000000000000000000e+00,1.570877816541825212e+02
-2.275093309318278756e+01,0.000000000000000000e+00,1.598410367900443987e+02
-2.128415259813175808e+01,0.000000000000000000e+00,1.614797553017892255e+02
-2.024239751995154890e+01,0.000000000000000000e+00,1.626403008360834690e+02
-1.970840854185065893e+01,-1.954703453017917880e+01,0.000000000000000000e+00
-1.849911162020188371e+01,-1.811420916560965466e+01,0.000000000000000000e+00
-1.661011481911215526e+01,-1.606336047481682883e+01,0.000000000000000000e+00
-1.471654189301697713e+01,-1.416225349013392432e+01,0.000000000000000000e+00
-1.370398577076016799e+01,-1.357727928733720546e+01,0.000000000000000000e+00
-1.424997803195330803e+01,-1.452087777181492356e+01,0.000000000000000000e+00
-1.600428452660240097e+01,-1.670654094193387351e+01,0.000000000000000000e+00
-1.807331339078505295e+01,-1.866885310709948698e+01,0.000000000000000000e+00
-1.941925246070515598e+01,-1.966943168310599432e+01,0.000000000000000000e+00
0.000000000000000000e+00,2.025116304672837231e+01,-1.622495680933365065e+02
0.000000000000000000e+00,2.111002004584608116e+01,-1.608432071560049224e+02
0.000000000000000000e+00,2.285788137380649943e+01,-1.584401365430437068e+02
0.000000000000000000e+00,2.435003451112413586e+01,-1.569575323993615825e+02
0.000000000000000000e+00,2.466588137115105539e+01,-1.565481163595743794e+02
0.000000000000000000e+00,2.410242574251437730e+01,-1.570608951298611657e+02
0.000000000000000000e+00,2.250039168418334157e+01,-1.598732136315198318e+02
0.000000000000000000e+00,2.129132537000286618e+01,-1.613576675061409560e+02
0.000000000000000000e+00,2.006104795753980952e+01,-1.623589221102972147e+02
1.934070478829843154e+01,1.963010081198990875e+01,0.000000000000000000e+00
1.800347181022088350e+01,1.874070980927232810e+01,0.000000000000000000e+00
1.590367429959757573e+01,1.612644988039041749e+01,0.000000000000000000e+00
1.458440617630819069e+01,1.478039031685812965e+01,0.000000000000000000e+00
1.363772009801452434e+01,1.360799336560476114e+01,0.000000000000000000e+00
1.466057664587182074e+01,1.439682915954331577e+01,0.000000000000000000e+00
1.642994130174105649e+01,1.617823266595053866e+01,0.000000000000000000e+00
1.849999149848875035e+01,1.779569827019269823e+01,0.000000000000000000e+00
1.965695860555739927e+01,1.928981817463050419e+01,0.000000000000000000e+00
0.000000000000000000e+00,2.013279916489651455e+01,1.626174953070325842e+02
0.000000000000000000e+00,2.117835035840724700e+01,1.613239693098645944e+02
0.000000000000000000e+00,2.264994208248608487e+01,1.593335766994235598e+02
0.000000000000000000e+00,2.398300374462810325e+01,1.572339346467630605e+02
0.000000000000000000e+00,2.451220618263274886e+01,1.561620367839481389e+02
0.000000000000000000e+00,2.385711078117219586e+01,1.565684745373479245e+02
0.000000000000000000e+00,2.248306163956486614e+01,1.586605181840782564e+02
0.000000000000000000e+00,2.131991488548833757e+01,1.609894768250779009e+02
0.000000000000000000e+00,1.997568019339674450e+01,1.624845112005419878e+02
0.000000000000000000e+00,-2.003752260946605901e+01,1.621913772545171923e+02
0.000000000000000000e+00,-2.091895201430146756e+01,1.611751635435341541e+02
0.000000000000000000e+00,-2.254308983897530538e+01,1.584969394603321007e+02
0.000000000000000000e+00,-2.423035231804978551e+01,1.570390308468437013e+02
0.000000000000000000e+00,-2.494856467938139133e+01,1.557932999159283725e+02
0.000000000000000000e+00,-2.446045648321498334e+01,1.575390249965700775e+02
0.000000000000000000e+00,-2.299071366592230703e+01,1.594938677603705344e+02
0.000000000000000000e+00,-2.151339733121179876e+01,1.614083506053050314e+02
0.000000000000000000e+00,-2.034814883663679907e+01,1.627272185334523726e+02
2.016014337513803412e+01,0.000000000000000000e+00,1.624323050788290459e+02
2.109521737327875357e+01,0.000000000000000000e+00,1.613577957226795263e+02
2.243133992934388488e+01,0.000000000000000000e+00,1.593849410889263538e+02
2.383461504840007450e+01,0.000000000000000000e+00,1.574545640694265103e+02
2.451861578065550873e+01,0.000000000000000000e+00,1.564635719032173711e+02
2.403580711449749074e+01,0.000000000000000000e+00,1.568112024696372657e+02
2.252200399339098880e+01,0.000000000000000000e+00,1.585601521459907985e+02
2.130555884345976025e+01,0.000000000000000000e+00,1.607490805645398382e+02
1.994499879258805208e+01,0.000000000000000000e+00,1.624170666801935567e+02
0.000000000000000000e+00,-1.991426157097172478e+01,-1.626145917539257937e+02
0.000000000000000000e+00,-2.125680100308734666e+01,-1.606881904127839107e+02
0.000000000000000000e+00,-2.240629326061429438e+01,-1.585291071234555034e+02
0.000000000000000000e+00,-2.375928997321088687e+01,-1.568389699608205774e+02
0.000000000000000000e+00,-2.442075982246446841e+01,-1.561675822410242063e+02
0.000000000000000000e+00,-2.423320744190426623e+01,-1.574398024463008312e+02
0.000000000000000000e+00,-2.282567522496849577e+01,-1.593489024497755793e+02
0.000000000000000000e+00,-2.124947743479759055e+01,-1.610133314705370822e+02
0.000000000000000000e+00,-2.013569504502214969e+01,-1.624455914225405593e+02
1.940838043969316828e+01,-1.968031658219750213e+01,0.000000000000000000e+00
