fx,fy,fz
1.141117423490172200e+02,5.739588432389158612e+01,5.821003364919161527e+01
5.745293679743641491e+01,-1.140526192697690959e+02,1.163585708959931395e+02
1.142018376384772438e+02,-5.735199505339286929e+01,-1.163618265453375784e+02
5.752698350955257922e+01,1.142861899269491204e+02,-5.843449227384359546e+01
-1.139776484325047079e+02,-5.746152992894874956e+01,5.838261691675301535e+01
-5.741505133743439160e+01,-1.140948840698589066e+02,-5.837760097462542319e+01
-1.138896646346749577e+02,5.729342050283214860e+01,-1.162671793651579151e+02
-5.727164464957055401e+01,1.139888200647571352e+02,1.164372037597472485e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.713088046534059572e+02,0.000000000000000000e+00,1.740567663188044492e+02
1.715269299026827525e+02,0.000000000000000000e+00,1.721280447663930886e+02
1.715822782921342196e+02,0.000000000000000000e+00,1.693573851212506725e+02
1.725371129546559814e+02,0.000000000000000000e+00,1.665536123792500973e+02
1.728690771438290597e+02,0.000000000000000000e+00,1.654886917712553327e+02
1.730561412233424505e+02,0.000000000000000000e+00,1.663246306334050360e+02
1.712830589021986043e+02,0.000000000000000000e+00,1.677649529431684527e+02
1.720323159561639272e+02,0.000000000000000000e+00,1.723261583489099849e+02
1.712921669359988073e+02,0.000000000000000000e+00,1.736221303302037313e+02
1.707359609163899279e+02,-1.700311528394526306e+02,0.000000000000000000e+00
1.667399454194516863e+02,-1.657124582946052556e+02,0.000000000000000000e+00
1.602933136675371202e+02,-1.584973724362393170e+02,0.000000000000000000e+00
1.532460942417095566e+02,-1.523381646492027528e+02,0.000000000000000000e+00
1.502573835256006021e+02,-1.502478394313634453e+02,0.000000000000000000e+00
1.528779056212360956e+02,-1.533458330166422456e+02,0.000000000000000000e+00
1.588564257465164360e+02,-1.609516777411854207e+02,0.000000000000000000e+00
1.655626356757309736e+02,-1.663497519151800077e+02,0.000000000000000000e+00
1.699877050396407299e+02,-1.706927433621112016e+02,0.000000000000000000e+00
1.707769250450859602e+02,0.000000000000000000e+00,-1.737525457968608862e+02
1.711123986438124689e+02,0.000000000000000000e+00,-1.712629076280755100e+02
1.713038880417942664e+02,0.000000000000000000e+00,-1.682527523891726560e+02
1.725247517839926559e+02,0.000000000000000000e+00,-1.649492949298964959e+02
1.723528564511453851e+02,0.000000000000000000e+00,-1.655115618880489876e+02
1.720348340286003577e+02,0.000000000000000000e+00,-1.658510248761163837e+02
1.724517096240560932e+02,0.000000000000000000e+00,-1.700371009047971143e+02
1.720063648646949446e+02,0.000000000000000000e+00,-1.723067188072410545e+02
1.716952334720370175e+02,0.000000000000000000e+00,-1.740304539558012209e+02
1.706404517069806275e+02,1.701119663168178135e+02,0.000000000000000000e+00
1.667691773191268396e+02,1.654650362604517113e+02,0.000000000000000000e+00
1.604622841581344517e+02,1.586501805454683165e+02,0.000000000000000000e+00
1.539618364882529136e+02,1.521138047455025628e+02,0.000000000000000000e+00
1.505306093358699968e+02,1.503032916312312466e+02,0.000000000000000000e+00
1.525218607151665822e+02,1.535963407107677199e+02,0.000000000000000000e+00
1.586634315298669264e+02,1.611422044897157662e+02,0.000000000000000000e+00
1.654912658465495667e+02,1.674355687705594846e+02,0.000000000000000000e+00
1.696575147532611254e+02,1.706643848187943036e+02,0.000000000000000000e+00
0.000000000000000000e+00,-1.710438128149320676e+02,1.734764980134077064e+02
0.000000000000000000e+00,-1.707814236494151032e+02,1.715264244378344074e+02
0.000000000000000000e+00,-1.715248256586046693e+02,1.679841802565807996e+02
0.000000000000000000e+00,-1.722767002642717102e+02,1.657729409145355817e+02
0.000000000000000000e+00,-1.720746374502642482e+02,1.654952569875257211e+02
0.000000000000000000e+00,-1.724910382334883536e+02,1.661702261216926217e+02
0.000000000000000000e+00,-1.720837498786810613e+02,1.703961281551483182e+02
0.000000000000000000e+00,-1.720295464621660244e+02,1.722975208522906314e+02
0.000000000000000000e+00,-1.712735210151650165e+02,1.738617816367229807e+02
-1.694488093592281359e+02,-1.704372222487801878e+02,0.000000000000000000e+00
-1.648778136570757908e+02,-1.674967253402436143e+02,0.000000000000000000e+00
-1.580203010667017907e+02,-1.588658371784499082e+02,0.000000000000000000e+00
-1.534891828242110705e+02,-1.543086770618818093e+02,0.000000000000000000e+00
-1.502998907245382156e+02,-1.502418377994207219e+02,0.000000000000000000e+00
-1.536715804514968511e+02,-1.528801678930746846e+02,0.000000000000000000e+00
-1.595727990818531339e+02,-1.591075948091259988e+02,0.000000000000000000e+00
-1.668293313799620989e+02,-1.646540040794496065e+02,0.000000000000000000e+00
-1.704223586421217647e+02,-1.694267796037844676e+02,0.000000000000000000e+00
0.000000000000000000e+00,-1.709088813249946952e+02,-1.742399556859222400e+02
0.000000000000000000e+00,-1.709918159224790202e+02,-1.722220969252572047e+02
0.000000000000000000e+00,-1.712495166495693013e+02,-1.694540398184442154e+02
0.000000000000000000e+00,-1.716975622504272962e+02,-1.663826065838401291e+02
0.000000000000000000e+00,-1.719451814518785682e+02,-1.648394879144994150e+02
0.000000000000000000e+00,-1.721865963446784633e+02,-1.655271498067971550e+02
0.000000000000000000e+00,-1.720268638793095590e+02,-1.683659528700265469e+02
0.000000000000000000e+00,-1.719609679016038513e+02,-1.716416800006066978e+02
0.000000000000000000e+00,-1.713112416405125202e+02,-1.737096824551646819e+02
0.000000000000000000e+00,1.711613169620468113e+02,-1.734430113389755377e+02
0.000000000000000000e+00,1.714757391306467298e+02,-1.717070910836892779e+02
0.000000000000000000e+00,1.720047455952168889e+02,-1.681697434142328120e+02
0.000000000000000000e+00,1.727549781002209670e+02,-1.659227119136415070e+02
0.000000000000000000e+00,1.731462237295309876e+02,-1.644353835282355760e+02
0.000000000000000000e+00,1.724473943414318171e+02,-1.667855595384585286e+02
0.000000000000000000e+00,1.718493885325021608e+02,-1.696162304082741059e+02
0.000000000000000000e+00,1.716981222876216577e+02,-1.724693451615912352e+02
0.000000000000000000e+00,1.713168564721889879e+02,-1.742859577416298293e+02
-1.713272211710869612e+02,0.000000000000000000e+00,-1.737957106265372431e+02
-1.717494585023318621e+02,0.000000000000000000e+00,-1.722513022385873853e+02
-1.720078775988741313e+02,0.000000000000000000e+00,-1.693118522418477312e+02
-1.721251794466067508e+02,0.000000000000000000e+00,-1.665762183851911686e+02
-1.720158470083143527e+02,0.000000000000000000e+00,-1.651640820066859305e+02
-1.716428633640524311e+02,0.000000000000000000e+00,-1.656885446587237709e+02
-1.712149822352065769e+02,0.000000000000000000e+00,-1.682741857601365609e+02
-1.711538037505848422e+02,0.000000000000000000e+00,-1.711037291085981735e+02
-1.706070399937608499e+02,0.000000000000000000e+00,-1.737919990539158732e+02
0.000000000000000000e+00,1.709268098808849743e+02,1.741840922626237216e+02
0.000000000000000000e+00,1.712212195220575950e+02,1.712680162574756366e+02
0.000000000000000000e+00,1.708651718927271759e+02,1.681930840496694088e+02
0.000000000000000000e+00,1.713420730474651634e+02,1.658111373198222793e+02
0.000000000000000000e+00,1.718565020121479563e+02,1.647842972227466021e+02
0.000000000000000000e+00,1.728201106375136646e+02,1.666550104179690948e+02
0.000000000000000000e+00,1.723735170374712311e+02,1.694241269295016821e+02
0.000000000000000000e+00,1.716650034505464077e+02,1.715925661445812409e+02
0.000000000000000000e+00,1.714841734960478732e+02,1.739214767254018739e+02
-1.696239639815437386e+02,1.704790951053590504e+02,0.000000000000000000e+00
-1.650385778815697790e+02,1.664956102953264008e+02,0.000000000000000000e+00
-1.578200029862206009e+02,1.601265630635476498e+02,0.000000000000000000e+00
-1.521635931477871395e+02,1.541299268465507453e+02,0.000000000000000000e+00
-1.499630937243189521e+02,1.501941511064517840e+02,0.000000000000000000e+00
-1.533956825058688196e+02,1.524623327187965174e+02,0.000000000000000000e+00
-1.598876602668545956e+02,1.586466903217841207e+02,0.000000000000000000e+00
-1.666099750758531286e+02,1.653994236399074396e+02,0.000000000000000000e+00
-1.703844048933336808e+02,1.698192789465832959e+02,0.000000000000000000e+00
-1.711743260223084349e+02,0.000000000000000000e+00,1.735746116031474457e+02
-1.713146035150018918e+02,0.000000000000000000e+00,1.714917090066332719e+02
-1.716363437086471606e+02,0.000000000000000000e+00,1.683666075984794190e+02
-1.719086924900128110e+02,0.000000000000000000e+00,1.656851722430567975e+02
-1.722513418061406583e+02,0.000000000000000000e+00,1.655134471914065841e+02
-1.713780981328064854e+02,0.000000000000000000e+00,1.669926050017279522e+02
-1.717305611331794353e+02,0.000000000000000000e+00,1.695592311108746912e+02
-1.711648078128380064e+02,0.000000000000000000e+00,1.716986712424271388e+02
-1.709502392735570879e+02,0.000000000000000000e+00,1.743640265978820025e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
