sxx,syy,szz,sxy,sxz,syz,smises
6.687287564270695539e-02,-1.961329489610247057e-01,2.449232464979541335e-01,-1.582474297998385376e-02,-5.857453162060187457e-02,-4.916924084112212455e-03,3.985210359096527100e-01
6.265501952004415287e-02,-1.351465164594495283e-01,3.073169559852926835e-01,3.575387930342006741e-03,-2.568193759693016345e-02,5.471479595382444314e-03,3.866345286369323730e-01
1.011716286319132435e-01,-1.311608098993064242e-01,2.764832334007019110e-01,-4.975274535537947771e-04,-3.754790207971426402e-02,6.111024446136706194e-03,3.602574169635772705e-01
6.250795872643555295e-02,-2.351663994722469064e-01,2.889543615592572445e-01,-2.535030014228886915e-03,-4.203527495459198626e-02,-2.045776266726303041e-02,4.624619185924530029e-01
1.303366480082273626e-01,-1.516234081949655865e-01,2.336627377573339548e-01,3.302209454762267300e-03,-1.076582873257765222e-01,9.725739877239632236e-03,3.929363787174224854e-01
9.997802538864214439e-02,-2.609576947056904683e-01,2.201488397275297715e-01,-1.398483901017860166e-02,-1.090038763523689946e-01,1.835960428690325275e-02,4.746925830841064453e-01
2.455948048242674320e-01,-1.250392753856403583e-01,2.477358260714259131e-01,8.136168341779284607e-03,3.222400705087997367e-03,1.144022692848450234e-02,3.725454509258270264e-01
2.382856060023781364e-01,-1.174878000536656864e-01,2.453435071586600458e-01,4.904105651830802624e-03,7.440220434369384205e-03,1.264341436340980090e-02,3.603516817092895508e-01
2.358255956790040742e-01,-1.097627119163018805e-01,2.554065093130685193e-01,1.722681426215676029e-03,8.735884499414342530e-03,6.127700465369418162e-03,3.562753498554229736e-01
2.490323365093312924e-01,-1.124075059642929419e-01,2.550696429125692832e-01,-2.265686101614285391e-03,6.502773693402874935e-03,-6.024109963302914364e-04,3.646925687789916992e-01
2.447443034838382991e-01,-1.165153645810531324e-01,2.502684734997010496e-01,-7.929184774747827236e-03,3.900897381164764206e-03,-4.462296243300026971e-03,3.644567430019378662e-01
2.445174048954688595e-01,-1.290804792111668320e-01,2.462699674726723797e-01,1.858776057471666016e-03,6.450766355985132136e-03,1.789727394558640822e-03,3.746705353260040283e-01
2.414737682394627605e-01,-1.082894864632298337e-01,2.510875808424554156e-01,-1.257590334666935927e-03,3.382458863474483400e-03,1.401960799303440548e-03,3.547312915325164795e-01
2.450941493890095302e-01,-1.190540284874782445e-01,2.431664575342601942e-01,-3.135514931205502328e-05,-5.063377023065704710e-03,-3.260906734531526362e-03,3.633379340171813965e-01
2.187767498264297505e-01,-1.188658948205544574e-01,2.069380384860954325e-01,4.480078390530883858e-03,-1.194163248630763195e-02,4.999964040237765348e-03,3.327288329601287842e-01
2.372476226359376272e-01,-1.175199665129391530e-01,2.358798099516281610e-01,1.617282342653653549e-03,6.085726365389140455e-03,-5.260915735874891960e-03,3.543707728385925293e-01
2.439485061706018199e-01,-1.029293145968672996e-01,2.503993998328720716e-01,4.318847833056563626e-03,-2.402210044096470942e-03,-1.264298809054734303e-02,3.509363234043121338e-01
