sxx,syy,szz,sxy,sxz,syz,smises
-4.466674289539357412e-02,-8.136403280845208030e-01,-6.254613831739230800e-01,-1.034493312611020066e-01,7.366882589295283001e-02,-3.258726952919539094e-02,7.304788827896118164e-01
-7.140931911072717631e-02,-6.535034679103592925e-01,-8.002443872637443611e-01,9.336028504893787924e-03,-9.531289014683655414e-02,2.064889606695523294e-02,6.888960599899291992e-01
-1.951643240722500394e-03,-6.949404430490295770e-01,-7.158543772854237819e-01,-9.101767590769225397e-03,4.791651077155511390e-02,3.467806686850735502e-03,7.087570428848266602e-01
4.949267414567670720e-02,-9.351469331720754230e-01,-7.431102641493523286e-01,-5.803513746337456841e-02,2.535196851030223700e-03,1.491474191703203722e-01,9.456028342247009277e-01
5.007344593039164682e-02,-7.763690150203397256e-01,-6.127539390216052428e-01,1.050067701616034382e-02,1.149480405520309639e-01,-7.505072851031363568e-02,7.946234345436096191e-01
1.280619494852195395e-01,-1.044885289217102775e+00,-5.896643462074000475e-01,-6.741076267770174102e-02,9.266073432150433165e-02,-1.880554249260693866e-01,1.092962145805358887e+00
3.467787304642859780e-01,-6.841837890191059257e-01,-7.470819947562498120e-01,4.190936668192706688e-02,2.974458337969993274e-02,7.820325420059313914e-02,1.076083779335021973e+00
3.034429378487485396e-01,-6.507103438066506040e-01,-7.225017692020871962e-01,2.796005438235256435e-02,1.118109775040076852e-02,1.074406110264246733e-01,1.010649919509887695e+00
3.101665499018977368e-01,-6.351092509266748065e-01,-7.479942438575539754e-01,9.948130458602993595e-03,8.610555621549543376e-03,4.411924547440784078e-02,1.009631395339965820e+00
3.062866995896307287e-01,-6.613133185821520321e-01,-6.782443290089457122e-01,3.504567138966277820e-03,1.739550089073824829e-02,7.861468551774250524e-02,9.861056804656982422e-01
2.936941341929039107e-01,-6.582579258419785084e-01,-6.851619280915128840e-01,-8.869529806007707753e-03,1.675028082500323911e-03,7.139081463736134114e-02,9.736951589584350586e-01
